Best Validation Dice: 0.8036767578125
Best Validation Loss: 0.698591947555542
Total Epochs: 4103

Epoch, Train Loss, Validation Loss, Train Dice, Validation Dice
1554, 1.065626, 0.883849, 0.643429, 0.742445
1555, 1.067155, 0.877074, 0.641112, 0.735686
1556, 1.077890, 0.935356, 0.637449, 0.726954
1557, 1.092020, 0.908662, 0.632019, 0.735714
1558, 1.064401, 0.924036, 0.640857, 0.721828
1559, 1.065011, 0.909145, 0.643828, 0.733660
1560, 1.074333, 0.964200, 0.635273, 0.712400
1561, 1.084496, 0.971049, 0.633650, 0.711798
1562, 1.085342, 0.920595, 0.633431, 0.728734
1563, 1.090368, 0.895740, 0.633134, 0.733065
1564, 1.085954, 0.916388, 0.633891, 0.735003
1565, 1.071862, 0.936654, 0.638186, 0.717900
1566, 1.075306, 0.945729, 0.635728, 0.729914
1567, 1.065017, 0.942760, 0.644942, 0.718613
1568, 1.073527, 0.883072, 0.637053, 0.743915
1569, 1.070340, 0.930649, 0.636242, 0.729516
1570, 1.087449, 0.918229, 0.639432, 0.732936
1571, 1.059265, 0.943427, 0.642296, 0.712418
1572, 1.091502, 0.897645, 0.629100, 0.736752
1573, 1.080567, 0.869222, 0.631091, 0.743209
1574, 1.086710, 0.949619, 0.632963, 0.718481
1575, 1.080807, 0.921084, 0.637023, 0.719004
1576, 1.072254, 0.949230, 0.635724, 0.723128
1577, 1.091686, 0.879877, 0.625654, 0.749427
1578, 1.070871, 0.884185, 0.640689, 0.738306
1579, 1.092757, 0.910463, 0.627423, 0.736369
1580, 1.086611, 0.890360, 0.635125, 0.746634
1581, 1.076369, 0.954415, 0.638875, 0.714055
1582, 1.064696, 0.943163, 0.645868, 0.720652
1583, 1.067746, 0.871859, 0.641400, 0.756922
1584, 1.076185, 0.888793, 0.634527, 0.736171
1585, 1.097908, 0.998877, 0.628820, 0.705214
1586, 1.080304, 0.956263, 0.639233, 0.712931
1587, 1.077230, 0.980587, 0.638662, 0.702477
1588, 1.064848, 0.890663, 0.642112, 0.739763
1589, 1.091360, 0.881419, 0.634518, 0.748808
1590, 1.075729, 0.876463, 0.639166, 0.741432
1591, 1.083466, 1.003170, 0.633236, 0.699565
1592, 1.089228, 0.922511, 0.629624, 0.725316
1593, 1.084067, 0.906944, 0.635625, 0.740048
1594, 1.080097, 0.933392, 0.640933, 0.720858
1595, 1.088305, 0.875812, 0.633964, 0.748729
1596, 1.080923, 0.932553, 0.634019, 0.721307
1597, 1.072440, 0.894230, 0.639885, 0.738585
1598, 1.071294, 0.894452, 0.636674, 0.747160
1599, 1.058073, 0.906286, 0.644260, 0.731715
1600, 1.086559, 0.876622, 0.632660, 0.745573
1601, 1.068855, 0.971965, 0.641191, 0.710905
1602, 1.067757, 0.893841, 0.642188, 0.728769
1603, 1.050747, 0.950851, 0.645385, 0.725093
1604, 1.078314, 0.939969, 0.639702, 0.716143
1605, 1.065239, 0.952298, 0.641040, 0.717003
1606, 1.103996, 0.871169, 0.626076, 0.755275
1607, 1.074569, 0.916480, 0.637504, 0.728503
1608, 1.054703, 0.881727, 0.647661, 0.745103
1609, 1.061344, 0.911897, 0.645331, 0.740919
1610, 1.064552, 0.994069, 0.642058, 0.704369
1611, 1.072789, 0.870277, 0.637327, 0.753332
1612, 1.078422, 0.881242, 0.631479, 0.745187
1613, 1.045654, 0.908856, 0.649459, 0.730079
1614, 1.068256, 0.919376, 0.641431, 0.733987
1615, 1.074804, 0.886595, 0.639429, 0.745487
1616, 1.082400, 0.879115, 0.636448, 0.740429
1617, 1.098744, 0.927672, 0.625088, 0.729866
1618, 1.078241, 1.012332, 0.634633, 0.693507
1619, 1.075623, 0.922058, 0.636716, 0.723668
1620, 1.063881, 0.897932, 0.636468, 0.734302
1621, 1.083150, 0.909301, 0.637741, 0.737600
1622, 1.070306, 0.907936, 0.643177, 0.726677
1623, 1.064897, 0.903530, 0.644635, 0.739639
1624, 1.070795, 0.877515, 0.642476, 0.742706
1625, 1.070011, 0.885368, 0.636335, 0.743922
1626, 1.053756, 0.897427, 0.643745, 0.729105
1627, 1.056168, 0.906454, 0.644109, 0.739441
1628, 1.070948, 0.870379, 0.635148, 0.747317
1629, 1.056878, 0.918240, 0.642569, 0.733568
1630, 1.054215, 1.042075, 0.645685, 0.693641
1631, 1.080307, 0.915028, 0.634525, 0.726225
1632, 1.088028, 0.906110, 0.633785, 0.729399
1633, 1.076033, 0.881264, 0.634745, 0.749757
1634, 1.068524, 0.889169, 0.638666, 0.734099
1635, 1.063138, 0.917277, 0.643035, 0.736036
1636, 1.052671, 0.909986, 0.643256, 0.736475
1637, 1.060080, 0.892426, 0.643656, 0.744331
1638, 1.069010, 0.914865, 0.640484, 0.727251
1639, 1.076562, 0.932103, 0.633848, 0.721754
1640, 1.062269, 0.996077, 0.640771, 0.706905
1641, 1.055931, 0.925594, 0.647772, 0.719682
1642, 1.056211, 0.903530, 0.635763, 0.742892
1643, 1.083755, 0.877905, 0.634013, 0.740985
1644, 1.097866, 0.925252, 0.628393, 0.725662
1645, 1.113434, 0.941964, 0.619568, 0.734002
1646, 1.088345, 0.946142, 0.634439, 0.719266
1647, 1.064487, 0.903595, 0.642854, 0.739301
1648, 1.079730, 0.890805, 0.635699, 0.734139
1649, 1.068744, 0.912887, 0.643179, 0.738578
1650, 1.073317, 0.946312, 0.636840, 0.720959
1651, 1.067774, 0.857292, 0.640531, 0.749511
1652, 1.064590, 0.869738, 0.636099, 0.753408
1653, 1.081693, 0.938798, 0.634375, 0.718522
1654, 1.060583, 0.910632, 0.642778, 0.736354
1655, 1.068210, 0.874695, 0.636979, 0.750580
1656, 1.053629, 0.881133, 0.646223, 0.749277
1657, 1.069448, 0.947467, 0.641599, 0.722041
1658, 1.061799, 0.909570, 0.641969, 0.731227
1659, 1.068145, 0.873893, 0.640988, 0.750161
1660, 1.066415, 0.880753, 0.640803, 0.747117
1661, 1.059455, 0.901110, 0.641670, 0.731491
1662, 1.075728, 0.897320, 0.636371, 0.741373
1663, 1.061266, 0.921321, 0.640208, 0.729089
1664, 1.069265, 0.922535, 0.640681, 0.723973
1665, 1.058222, 0.885079, 0.648894, 0.738999
1666, 1.056880, 0.918576, 0.645490, 0.731286
1667, 1.079919, 0.913419, 0.635980, 0.738270
1668, 1.092230, 0.897285, 0.630451, 0.731349
1669, 1.073538, 0.930328, 0.638727, 0.724745
1670, 1.058985, 0.939991, 0.645978, 0.724699
1671, 1.062831, 0.846002, 0.640807, 0.760891
1672, 1.062691, 0.873881, 0.640233, 0.751136
1673, 1.058545, 0.955554, 0.644718, 0.715297
1674, 1.075069, 0.877679, 0.636683, 0.744339
1675, 1.071100, 0.874000, 0.642049, 0.743780
1676, 1.063356, 0.884924, 0.641566, 0.743016
1677, 1.062543, 0.899459, 0.642737, 0.734576
1678, 1.051426, 0.927604, 0.648400, 0.727307
1679, 1.053241, 0.888364, 0.647225, 0.744390
1680, 1.069902, 0.868340, 0.643858, 0.750720
1681, 1.069965, 0.920213, 0.639396, 0.729000
1682, 1.061693, 0.845492, 0.645912, 0.755066
1683, 1.048180, 0.918404, 0.647383, 0.735874
1684, 1.052184, 0.872640, 0.643632, 0.744989
1685, 1.052650, 0.864116, 0.644363, 0.745583
1686, 1.070774, 0.971165, 0.638840, 0.705770
1687, 1.067494, 0.896349, 0.637969, 0.743955
1688, 1.067587, 0.917542, 0.638365, 0.729305
1689, 1.060741, 0.903460, 0.641531, 0.737707
1690, 1.042505, 0.926844, 0.650991, 0.725352
1691, 1.041848, 0.875320, 0.648077, 0.748465
1692, 1.064438, 0.930572, 0.641818, 0.724321
1693, 1.051085, 0.837367, 0.644051, 0.764481
1694, 1.057667, 0.877872, 0.643740, 0.742267
1695, 1.058307, 0.985001, 0.644284, 0.706504
1696, 1.068580, 0.933873, 0.637819, 0.725037
1697, 1.070704, 0.862972, 0.639768, 0.752352
1698, 1.058599, 0.877109, 0.641298, 0.747338
1699, 1.053305, 0.901006, 0.652431, 0.737491
1700, 1.079278, 0.874687, 0.637391, 0.746652
1701, 1.052490, 0.890901, 0.648667, 0.735472
1702, 1.068511, 0.841545, 0.641438, 0.762300
1703, 1.073675, 0.915609, 0.640884, 0.731481
1704, 1.082024, 0.883621, 0.636471, 0.738527
1705, 1.053686, 0.876851, 0.646047, 0.749404
1706, 1.063244, 0.876894, 0.638595, 0.747038
1707, 1.049403, 0.863351, 0.649311, 0.745083
1708, 1.050811, 0.879291, 0.646864, 0.742831
1709, 1.063920, 0.901615, 0.639894, 0.734056
1710, 1.048427, 0.878988, 0.643589, 0.751740
1711, 1.069935, 0.945380, 0.635083, 0.720251
1712, 1.073689, 0.857911, 0.634506, 0.756001
1713, 1.065757, 0.897058, 0.642208, 0.739319
1714, 1.055573, 0.853945, 0.649293, 0.759299
1715, 1.049656, 0.904114, 0.646697, 0.734942
1716, 1.056630, 0.959227, 0.640414, 0.714683
1717, 1.079612, 0.886994, 0.636831, 0.740891
1718, 1.079117, 0.886960, 0.635460, 0.742013
1719, 1.062083, 0.867747, 0.643858, 0.749079
1720, 1.050798, 0.896817, 0.648072, 0.734327
1721, 1.049117, 0.859105, 0.645430, 0.755678
1722, 1.049437, 0.864275, 0.647981, 0.752357
1723, 1.060672, 0.851063, 0.642574, 0.757230
1724, 1.064628, 0.887220, 0.640900, 0.741909
1725, 1.056090, 0.905546, 0.645548, 0.740185
1726, 1.049500, 0.847834, 0.645285, 0.763372
1727, 1.060961, 0.875717, 0.641127, 0.744400
1728, 1.083688, 0.899164, 0.633665, 0.734850
1729, 1.065289, 0.986138, 0.639356, 0.703620
1730, 1.080715, 0.921874, 0.638013, 0.734914
1731, 1.083372, 0.866611, 0.632018, 0.750887
1732, 1.023493, 0.871766, 0.659207, 0.740789
1733, 1.052480, 0.898424, 0.648064, 0.735960
1734, 1.056862, 0.864786, 0.644202, 0.754561
1735, 1.047317, 0.859083, 0.647397, 0.746449
1736, 1.058237, 0.914900, 0.645092, 0.739550
1737, 1.083566, 0.879116, 0.631344, 0.744060
1738, 1.059585, 0.900531, 0.642180, 0.733947
1739, 1.080966, 0.908854, 0.634481, 0.736562
1740, 1.039158, 0.874257, 0.652325, 0.750506
1741, 1.046367, 0.867678, 0.648417, 0.745961
1742, 1.054124, 0.859718, 0.644031, 0.751875
1743, 1.071143, 0.982487, 0.639837, 0.704559
1744, 1.046410, 0.858021, 0.649479, 0.755404
1745, 1.073958, 0.898821, 0.639230, 0.736003
1746, 1.068788, 0.894126, 0.638018, 0.738072
1747, 1.061121, 0.910116, 0.640611, 0.733924
1748, 1.059278, 0.856793, 0.643222, 0.754556
1749, 1.045574, 0.863790, 0.648060, 0.754025
1750, 1.040161, 0.866610, 0.651573, 0.755452
1751, 1.056972, 0.907746, 0.642970, 0.738222
1752, 1.036574, 0.894749, 0.649462, 0.741873
1753, 1.050600, 0.868658, 0.647385, 0.751296
1754, 1.045843, 0.861941, 0.652661, 0.752002
1755, 1.054442, 0.842551, 0.643591, 0.762714
1756, 1.048887, 0.859298, 0.650050, 0.748092
1757, 1.054896, 0.918140, 0.644468, 0.729348
1758, 1.076465, 0.884628, 0.638854, 0.741686
1759, 1.044160, 0.854814, 0.646858, 0.756783
1760, 1.063042, 0.916222, 0.642087, 0.735419
1761, 1.036229, 0.865840, 0.651842, 0.743613
1762, 1.064232, 0.894524, 0.640667, 0.739007
1763, 1.052578, 0.899903, 0.643273, 0.740386
1764, 1.052671, 0.878580, 0.645900, 0.739944
1765, 1.061207, 0.915541, 0.641802, 0.735706
1766, 1.066501, 0.862040, 0.636227, 0.756935
1767, 1.045556, 0.850880, 0.647784, 0.758045
1768, 1.032436, 0.871542, 0.653753, 0.753101
1769, 1.065789, 0.859349, 0.643208, 0.754018
1770, 1.063880, 0.901186, 0.641710, 0.741922
1771, 1.047200, 0.890430, 0.652407, 0.738146
1772, 1.047059, 0.874180, 0.651747, 0.744829
1773, 1.063613, 0.945904, 0.646723, 0.723051
1774, 1.043594, 0.867616, 0.649610, 0.749369
1775, 1.053567, 0.892635, 0.643556, 0.739263
1776, 1.052445, 0.850256, 0.644962, 0.749831
1777, 1.072326, 0.902697, 0.637285, 0.736849
1778, 1.040344, 0.894344, 0.649864, 0.741843
1779, 1.052486, 0.895476, 0.648962, 0.734716
1780, 1.053593, 0.873821, 0.647172, 0.746830
1781, 1.060744, 0.935432, 0.640968, 0.726332
1782, 1.055694, 0.832936, 0.642597, 0.767764
1783, 1.078617, 0.862686, 0.637654, 0.743019
1784, 1.067188, 0.867833, 0.643486, 0.757133
1785, 1.059574, 0.884263, 0.645610, 0.739202
1786, 1.056890, 0.895797, 0.639446, 0.739652
1787, 1.064864, 0.964985, 0.644970, 0.711212
1788, 1.051263, 0.840195, 0.644991, 0.759591
1789, 1.055567, 0.916681, 0.646674, 0.732113
1790, 1.052632, 0.972208, 0.645636, 0.708695
1791, 1.042362, 0.871542, 0.651425, 0.745075
1792, 1.034963, 0.888781, 0.652099, 0.743803
1793, 1.054395, 0.925587, 0.648894, 0.728729
1794, 1.053996, 0.850182, 0.646905, 0.758418
1795, 1.060829, 0.858934, 0.642198, 0.748518
1796, 1.046938, 0.878917, 0.647884, 0.745151
1797, 1.035843, 0.893590, 0.652278, 0.742135
1798, 1.049310, 0.879346, 0.647779, 0.742115
1799, 1.031114, 0.856302, 0.654657, 0.755813
1800, 1.062863, 0.866899, 0.641156, 0.748163
1801, 1.060328, 0.874585, 0.644575, 0.741741
1802, 1.056257, 0.902025, 0.647387, 0.739840
1803, 1.054804, 0.855597, 0.647923, 0.749008
1804, 1.050506, 0.880518, 0.646430, 0.747528
1805, 1.055811, 0.903495, 0.641334, 0.739418
1806, 1.061715, 0.869135, 0.645387, 0.746690
1807, 1.042553, 0.936681, 0.650030, 0.725507
1808, 1.056209, 0.875316, 0.645915, 0.745187
1809, 1.057306, 0.875331, 0.642923, 0.740426
1810, 1.044068, 0.901398, 0.648969, 0.733799
1811, 1.042946, 0.934822, 0.653868, 0.731560
1812, 1.056319, 0.891751, 0.642153, 0.737565
1813, 1.046342, 0.849090, 0.648772, 0.756961
1814, 1.039042, 0.914303, 0.650064, 0.731052
1815, 1.057824, 0.869474, 0.643034, 0.748891
1816, 1.058788, 0.873457, 0.644159, 0.746060
1817, 1.042818, 0.867194, 0.651849, 0.742780
1818, 1.055808, 0.863055, 0.646122, 0.743961
1819, 1.066992, 0.864907, 0.639952, 0.752797
1820, 1.040105, 0.879713, 0.650024, 0.748579
1821, 1.072514, 0.892615, 0.640488, 0.732616
1822, 1.076432, 0.857387, 0.637455, 0.756067
1823, 1.053762, 0.830695, 0.647239, 0.768110
1824, 1.045430, 0.851511, 0.645544, 0.756504
1825, 1.047741, 0.853488, 0.647844, 0.756389
1826, 1.044553, 0.845238, 0.652668, 0.758784
1827, 1.053215, 0.881931, 0.643604, 0.745423
1828, 1.053085, 0.934153, 0.644403, 0.720766
1829, 1.075824, 0.951599, 0.639312, 0.720086
1830, 1.049384, 0.855197, 0.642129, 0.756823
1831, 1.040091, 0.842335, 0.650667, 0.761559
1832, 1.051215, 0.852856, 0.647035, 0.749513
1833, 1.048442, 0.925791, 0.647714, 0.727246
1834, 1.036717, 0.893279, 0.653250, 0.739675
1835, 1.038139, 0.841574, 0.652698, 0.766259
1836, 1.047439, 0.861065, 0.649639, 0.746436
1837, 1.050510, 0.836333, 0.644067, 0.760784
1838, 1.056430, 0.936044, 0.645599, 0.721551
1839, 1.047266, 0.861474, 0.647668, 0.755765
1840, 1.055680, 0.866431, 0.642986, 0.754371
1841, 1.044950, 0.881381, 0.646338, 0.736534
1842, 1.059809, 0.937349, 0.639991, 0.722229
1843, 1.049837, 0.872141, 0.644637, 0.744633
1844, 1.058101, 0.927093, 0.646156, 0.729899
1845, 1.042592, 0.884566, 0.647565, 0.739969
1846, 1.034159, 0.869868, 0.652879, 0.751918
1847, 1.036993, 0.904618, 0.651187, 0.736219
1848, 1.043808, 0.861056, 0.648606, 0.745283
1849, 1.027236, 0.906730, 0.654679, 0.739578
1850, 1.068118, 0.860646, 0.638433, 0.750638
1851, 1.053219, 0.859372, 0.645003, 0.748071
1852, 1.043007, 0.835986, 0.649511, 0.762249
1853, 1.067497, 0.891177, 0.640696, 0.738618
1854, 1.057337, 0.884869, 0.645674, 0.744413
1855, 1.056362, 0.931360, 0.648961, 0.733020
1856, 1.064302, 0.873394, 0.642406, 0.743549
1857, 1.044965, 0.873392, 0.647864, 0.744674
1858, 1.055763, 0.846871, 0.642721, 0.757126
1859, 1.041560, 0.865036, 0.648223, 0.753581
1860, 1.045000, 0.882505, 0.650874, 0.744966
1861, 1.051067, 0.877984, 0.645698, 0.743491
1862, 1.056361, 0.909060, 0.644234, 0.730821
1863, 1.039015, 0.910950, 0.649225, 0.745794
1864, 1.065248, 0.887618, 0.635602, 0.735767
1865, 1.050089, 0.843253, 0.644935, 0.755790
1866, 1.043482, 0.867475, 0.645834, 0.753576
1867, 1.057808, 0.890781, 0.647785, 0.739832
1868, 1.025663, 0.905083, 0.653338, 0.738827
1869, 1.047925, 0.873619, 0.646729, 0.744605
1870, 1.042936, 0.871766, 0.646039, 0.743321
1871, 1.061208, 0.872366, 0.643230, 0.756826
1872, 1.043853, 0.847405, 0.647889, 0.758129
1873, 1.041697, 0.891617, 0.650649, 0.740525
1874, 1.055826, 0.883735, 0.646430, 0.745900
1875, 1.030043, 0.869212, 0.654498, 0.745674
1876, 1.038549, 0.872242, 0.652583, 0.748653
1877, 1.054147, 0.875232, 0.650758, 0.748825
1878, 1.045240, 0.867533, 0.649857, 0.749887
1879, 1.031264, 0.829513, 0.652033, 0.764258
1880, 1.034476, 0.843373, 0.654237, 0.763511
1881, 1.048062, 0.873747, 0.647072, 0.750671
1882, 1.048644, 0.932413, 0.645524, 0.722485
1883, 1.053044, 0.847323, 0.648867, 0.760858
1884, 1.044790, 0.840783, 0.651669, 0.752995
1885, 1.040922, 0.886256, 0.651555, 0.739949
1886, 1.034547, 0.859493, 0.655067, 0.756552
1887, 1.030433, 0.841741, 0.651567, 0.755348
1888, 1.035550, 0.872162, 0.650341, 0.751821
1889, 1.032254, 0.855701, 0.653937, 0.754190
1890, 1.046747, 0.851023, 0.644727, 0.759131
1891, 1.065560, 0.963408, 0.638440, 0.716310
1892, 1.057857, 0.907632, 0.640767, 0.732799
1893, 1.069113, 0.813775, 0.635857, 0.767376
1894, 1.068131, 0.884400, 0.633089, 0.740337
1895, 1.060104, 0.866288, 0.639892, 0.747467
1896, 1.016689, 0.870680, 0.660263, 0.747741
1897, 1.020204, 0.826434, 0.657443, 0.765403
1898, 1.085389, 0.852622, 0.633045, 0.748914
1899, 1.054002, 0.920799, 0.644033, 0.728688
1900, 1.047940, 0.966939, 0.643697, 0.710369
1901, 1.061280, 0.843268, 0.643556, 0.759850
1902, 1.048344, 1.167419, 0.642077, 0.749569
1903, 1.018715, 0.862184, 0.660087, 0.752883
1904, 1.051012, 0.840466, 0.643497, 0.763773
1905, 1.046132, 0.863541, 0.647629, 0.751382
1906, 1.035233, 0.850358, 0.652057, 0.753807
1907, 1.028904, 0.887311, 0.657145, 0.746281
1908, 1.056563, 0.849115, 0.649373, 0.755638
1909, 1.082651, 0.889344, 0.653208, 0.734076
1910, 1.048129, 0.827770, 0.651313, 0.758131
1911, 1.056691, 0.865766, 0.643768, 0.751438
1912, 1.059778, 0.868217, 0.639754, 0.746741
1913, 1.058075, 0.860981, 0.642102, 0.746855
1914, 1.039574, 0.878050, 0.654619, 0.741135
1915, 1.061825, 0.850096, 0.642475, 0.764039
1916, 1.050226, 0.837298, 0.647017, 0.757707
1917, 1.040743, 0.895914, 0.651350, 0.742612
1918, 1.035045, 0.876771, 0.653124, 0.746822
1919, 1.037674, 0.868807, 0.654377, 0.751616
1920, 1.046263, 0.840091, 0.647688, 0.763349
1921, 1.043341, 0.889079, 0.649896, 0.739822
1922, 1.019656, 0.922997, 0.658819, 0.735130
1923, 1.054542, 0.863350, 0.643591, 0.756554
1924, 1.045115, 0.861664, 0.651720, 0.747020
1925, 1.056884, 0.834814, 0.647395, 0.765972
1926, 1.044532, 0.824946, 0.650473, 0.765119
1927, 1.052917, 0.830489, 0.645804, 0.760246
1928, 1.046598, 0.884406, 0.649567, 0.744834
1929, 1.046259, 0.823377, 0.650748, 0.765906
1930, 1.044929, 0.828494, 0.646306, 0.759489
1931, 1.041906, 0.839516, 0.644192, 0.754193
1932, 1.053292, 0.914310, 0.643776, 0.733416
1933, 1.052104, 0.866030, 0.645271, 0.752461
1934, 1.039746, 0.827684, 0.656847, 0.763224
1935, 1.026554, 0.860954, 0.657557, 0.759611
1936, 1.039976, 0.909203, 0.650361, 0.735074
1937, 1.051474, 0.935784, 0.646534, 0.721152
1938, 1.038994, 0.842165, 0.648816, 0.762953
1939, 1.039495, 0.812658, 0.648907, 0.770796
1940, 1.035190, 0.876825, 0.651868, 0.749082
1941, 1.036436, 0.850197, 0.650083, 0.754289
1942, 1.035798, 0.965762, 0.654062, 0.716127
1943, 1.046503, 0.889490, 0.647475, 0.738758
1944, 1.044346, 0.821855, 0.646552, 0.769816
1945, 1.045976, 0.866469, 0.648114, 0.749376
1946, 1.044292, 0.855431, 0.649475, 0.753050
1947, 1.025387, 0.855075, 0.658851, 0.753652
1948, 1.030536, 0.844428, 0.659580, 0.756234
1949, 1.043390, 0.852048, 0.647584, 0.754978
1950, 1.049699, 0.917538, 0.646112, 0.734630
1951, 1.025123, 0.846433, 0.653389, 0.755254
1952, 1.024575, 0.879810, 0.656587, 0.746573
1953, 1.026601, 0.881408, 0.654958, 0.744570
1954, 1.034748, 0.867331, 0.654235, 0.750846
1955, 1.045136, 0.835844, 0.650595, 0.763087
1956, 1.041883, 0.867968, 0.650688, 0.748772
1957, 1.045254, 0.871464, 0.648615, 0.745344
1958, 1.034021, 0.863645, 0.653350, 0.749254
1959, 1.042942, 0.925337, 0.649036, 0.723092
1960, 1.040633, 0.835485, 0.647584, 0.764083
1961, 1.021793, 0.862618, 0.658170, 0.751943
1962, 1.046688, 0.866408, 0.647885, 0.745365
1963, 1.029264, 0.844870, 0.651940, 0.758187
1964, 1.016193, 0.861568, 0.660810, 0.749270
1965, 1.054371, 0.855654, 0.640052, 0.760693
1966, 1.040284, 0.911330, 0.649264, 0.733804
1967, 1.040770, 0.833055, 0.651979, 0.766132
1968, 1.044770, 0.835680, 0.646453, 0.759723
1969, 1.053053, 0.886921, 0.646042, 0.740660
1970, 1.035750, 0.905014, 0.652435, 0.741185
1971, 1.058856, 0.857777, 0.639039, 0.752385
1972, 1.031455, 0.854945, 0.651558, 0.747350
1973, 1.043343, 0.872815, 0.645448, 0.748180
1974, 1.042982, 0.821432, 0.647328, 0.770103
1975, 1.043003, 0.885156, 0.650894, 0.746693
1976, 1.041688, 0.898315, 0.648302, 0.743255
1977, 1.058361, 0.891014, 0.644172, 0.735511
1978, 1.042831, 0.861191, 0.651038, 0.756902
1979, 1.057926, 0.861853, 0.639508, 0.754807
1980, 1.053560, 0.877880, 0.645320, 0.747566
1981, 1.024855, 0.874961, 0.659333, 0.744613
1982, 1.028749, 0.834509, 0.657429, 0.767127
1983, 1.046055, 0.824529, 0.647373, 0.769506
1984, 1.031772, 0.976808, 0.649473, 0.713423
1985, 1.047499, 0.863945, 0.645609, 0.753708
1986, 1.021189, 0.826150, 0.658646, 0.765708
1987, 1.031903, 0.865053, 0.655105, 0.750750
1988, 1.031041, 0.820035, 0.652382, 0.763793
1989, 1.026433, 0.867241, 0.654907, 0.746276
1990, 1.020780, 0.820328, 0.653811, 0.772875
1991, 1.065057, 0.831485, 0.639155, 0.764301
1992, 1.019153, 0.879172, 0.658493, 0.750714
1993, 1.017668, 0.859585, 0.658859, 0.751464
1994, 1.033512, 0.882515, 0.653231, 0.738166
1995, 1.029100, 0.831719, 0.655342, 0.767251
1996, 1.025607, 0.845925, 0.654907, 0.759251
1997, 1.046761, 0.863045, 0.645453, 0.752512
1998, 1.041567, 0.875935, 0.650968, 0.743112
1999, 1.039262, 0.867505, 0.650098, 0.749463
2000, 1.029243, 0.828171, 0.656479, 0.767480
2001, 1.063359, 0.857492, 0.642641, 0.754104
2002, 1.028066, 0.865882, 0.655301, 0.745192
2003, 1.026539, 0.884046, 0.653719, 0.746304
2004, 1.033164, 0.870325, 0.652050, 0.747515
2005, 1.027509, 0.886942, 0.657984, 0.739705
2006, 1.038141, 0.853949, 0.652346, 0.750984
2007, 1.038186, 0.854439, 0.650117, 0.758789
2008, 1.049641, 0.804233, 0.646707, 0.774838
2009, 1.052794, 0.865388, 0.642015, 0.747236
2010, 1.030709, 0.902487, 0.655392, 0.743481
2011, 1.030615, 0.846992, 0.654007, 0.755112
2012, 1.041042, 0.823275, 0.650407, 0.763029
2013, 1.040213, 0.860909, 0.650740, 0.752835
2014, 1.029526, 0.861264, 0.655694, 0.747157
2015, 1.035698, 0.865829, 0.650865, 0.749755
2016, 1.035727, 0.852319, 0.649449, 0.755785
2017, 1.038086, 0.838190, 0.651598, 0.757829
2018, 1.038061, 0.850047, 0.653621, 0.757067
2019, 1.025594, 0.852817, 0.657712, 0.751227
2020, 1.031769, 0.835997, 0.652388, 0.765649
2021, 1.018090, 0.835029, 0.658370, 0.762437
2022, 1.015803, 0.866666, 0.657646, 0.748686
2023, 1.048097, 0.911345, 0.646112, 0.727964
2024, 1.057108, 0.851856, 0.645872, 0.759812
2025, 1.042211, 0.823198, 0.647573, 0.765720
2026, 1.031058, 0.845626, 0.655915, 0.751903
2027, 1.015745, 0.911077, 0.654952, 0.740045
2028, 1.016138, 0.891373, 0.658111, 0.736323
2029, 1.042022, 0.884084, 0.647444, 0.749983
2030, 1.054636, 0.811771, 0.646486, 0.772588
2031, 1.044392, 0.826348, 0.651906, 0.760497
2032, 1.045864, 0.871604, 0.645954, 0.756958
2033, 1.028561, 0.853282, 0.656856, 0.751514
2034, 1.030183, 0.882070, 0.653531, 0.747624
2035, 1.038584, 0.846265, 0.653041, 0.760211
2036, 1.051582, 0.848141, 0.644763, 0.757473
2037, 1.063501, 0.835867, 0.641294, 0.766799
2038, 1.075712, 0.872362, 0.640140, 0.748734
